,YogaPoses,ImageNumbers,label of class_6,label of class_20,label of class_82,_merge
12588,Side_Plank_Pose_or_Vasisthasana_,464.jpg,4,15,56,both
5963,Low_Lunge_pose_or_Anjaneyasana_,72.jpg,0,2,40,both
4919,Handstand_pose_or_Adho_Mukha_Vrksasana_,241.jpg,3,11,32,both
11457,Camel_Pose_or_Ustrasana_,463.jpg,5,17,6,both
9349,Supta_Baddha_Konasana_,1_309.jpg,4,13,65,both
4385,Garland_Pose_or_Malasana_,129.jpg,1,4,28,both
12545,Seated_Forward_Bend_pose_or_Paschimottanasana_,140.jpg,1,7,52,both
1252,Chair_Pose_or_Utkatasana_,288.jpg,0,0,8,both
9159,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_545.jpg,3,11,64,both
10628,Warrior_I_Pose_or_Virabhadrasana_I_,2_275.jpg,0,2,75,both
2257,Cow_Face_Pose_or_Gomukhasana_,437.jpg,1,5,13,both
8762,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,522.jpg,0,3,62,both
13870,Fish_Pose_or_Matsyasana_,412.jpg,4,13,25,both
2910,Eight-Angle_Pose_or_Astavakrasana_,362.jpg,2,10,19,both
4603,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_181.jpg,1,5,30,both
96,Boat_Pose_or_Paripurna_Navasana_,465.jpg,5,19,2,both
10275,Virasana_or_Vajrasana,2_502.jpg,1,5,72,both
11304,viparita_virabhadrasana_or_reverse_warrior_pose,267.jpg,0,2,81,both
11617,Cobra_Pose_or_Bhujangasana_,3_251.jpg,4,14,10,both
10068,Upward_Plank_Pose_or_Purvottanasana_,142.jpg,5,17,71,both
9539,Tortoise_Pose,2_200.jpg,1,7,67,both
3344,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_390.jpg,0,2,22,both
650,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,356.jpg,5,17,5,both
3615,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_540.jpg,0,2,22,both
10755,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_402.jpg,1,6,76,both
13441,Chair_Pose_or_Utkatasana_,301.jpg,0,0,8,both
13033,Virasana_or_Vajrasana,1_193.jpg,1,5,72,both
2847,Eagle_Pose_or_Garudasana_,82.jpg,0,0,18,both
8392,Standing_Forward_Bend_pose_or_Uttanasana_,1_447.jpg,0,1,60,both
9283,Supta_Baddha_Konasana_,2_0_230.jpg,4,13,65,both
633,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,619.jpg,5,17,5,both
8055,Sitting pose 1 (normal),1_506.jpg,1,4,57,both
4750,Half_Moon_Pose_or_Ardha_Chandrasana_,523.jpg,0,2,31,both
11173,Wind_Relieving_pose_or_Pawanmuktasana,0_158.jpg,4,13,79,both
470,Bow_Pose_or_Dhanurasana_,314.jpg,5,19,4,both
2155,Cow_Face_Pose_or_Gomukhasana_,75.jpg,1,5,13,both
6321,Plow_Pose_or_Halasana_,140.jpg,3,12,45,both
12725,Standing_Forward_Bend_pose_or_Uttanasana_,1_595.jpg,0,1,60,both
8850,Supported_Headstand_pose_or_Salamba_Sirsasana_,0_127.jpg,3,11,63,both
7235,Seated_Forward_Bend_pose_or_Paschimottanasana_,122.jpg,1,7,52,both
7104,Seated_Forward_Bend_pose_or_Paschimottanasana_,33.jpg,1,7,52,both
2605,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,305.jpg,0,1,17,both
1898,Cockerel_Pose,2_17.jpg,2,9,11,both
10787,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_0_420.jpg,1,6,76,both
7736,Sitting pose 1 (normal),1_491.jpg,1,4,57,both
5008,Happy_Baby_Pose_or_Ananda_Balasana_,0_226.jpg,4,13,33,both
4157,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,87.jpg,4,16,26,both
5762,Lord_of_the_Dance_Pose_or_Natarajasana_,244.jpg,0,3,39,both
10152,Virasana_or_Vajrasana,2_0_218.jpg,1,5,72,both
4215,Frog_Pose_or_Bhekasana,1_170.jpg,4,14,27,both
4132,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,89.jpg,4,16,26,both
10589,Warrior_II_Pose_or_Virabhadrasana_II_,361.jpg,0,3,74,both
11111,Wind_Relieving_pose_or_Pawanmuktasana,329.jpg,4,13,79,both
2459,Crane_(Crow)_Pose_or_Bakasana_,1_160.jpg,2,9,14,both
7164,Seated_Forward_Bend_pose_or_Paschimottanasana_,218.jpg,1,7,52,both
7769,Sitting pose 1 (normal),1_455.jpg,1,4,57,both
1397,Child_Pose_or_Balasana_,176.jpg,4,14,9,both
10901,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,583.jpg,0,1,77,both
840,Camel_Pose_or_Ustrasana_,246.jpg,5,17,6,both
13265,Boat_Pose_or_Paripurna_Navasana_,192.jpg,5,19,2,both
10921,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,577.jpg,0,1,77,both
8821,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,119.jpg,0,3,62,both
1465,Child_Pose_or_Balasana_,0_351.jpg,4,14,9,both
312,Bound_Angle_Pose_or_Baddha_Konasana_,1_470.jpg,1,4,3,both
112,Boat_Pose_or_Paripurna_Navasana_,0_518.jpg,5,19,2,both
4031,Fish_Pose_or_Matsyasana_,208.jpg,4,13,25,both
5240,Intense_Side_Stretch_Pose_or_Parsvottanasana_,0_121.jpg,0,1,36,both
693,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,393.jpg,5,17,5,both
11434,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,18.jpg,5,17,5,both
4717,Half_Moon_Pose_or_Ardha_Chandrasana_,74.jpg,0,2,31,both
345,Bound_Angle_Pose_or_Baddha_Konasana_,1_0_256.jpg,1,4,3,both
14168,Lord_of_the_Dance_Pose_or_Natarajasana_,342.jpg,0,3,39,both
9907,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,161.jpg,5,17,69,both
14389,Scorpion_pose_or_vrischikasana,1_6.jpg,3,12,51,both
7204,Seated_Forward_Bend_pose_or_Paschimottanasana_,464.jpg,1,7,52,both
9496,Tortoise_Pose,2_196.jpg,1,7,67,both
11950,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_301.jpg,3,11,23,both
14286,Plow_Pose_or_Halasana_,427.jpg,3,12,45,both
9477,Supta_Virasana_Vajrasana,1_0_191.jpg,4,13,66,both
6544,Rajakapotasana,635.jpg,1,8,47,both
11703,Crane_(Crow)_Pose_or_Bakasana_,1_530.jpg,2,9,14,both
11826,Extended_Puppy_Pose_or_Uttana_Shishosana_,55.jpg,4,14,20,both
1225,Chair_Pose_or_Utkatasana_,0_328.jpg,0,0,8,both
13038,Virasana_or_Vajrasana,1_344.jpg,1,5,72,both
10581,Warrior_II_Pose_or_Virabhadrasana_II_,44.jpg,0,3,74,both
4508,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_0_250.jpg,1,5,30,both
14081,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_376.jpg,1,7,34,both
14208,Low_Lunge_pose_or_Anjaneyasana_,142.jpg,0,2,40,both
5937,Low_Lunge_pose_or_Anjaneyasana_,387.jpg,0,2,40,both
14651,Standing_Forward_Bend_pose_or_Uttanasana_,2_166.jpg,0,1,60,both
11649,Corpse_Pose_or_Savasana_,318.jpg,4,13,12,both
4088,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,0_302.jpg,4,16,26,both
774,Camel_Pose_or_Ustrasana_,95.jpg,5,17,6,both
9694,Tree_Pose_or_Vrksasana_,105.jpg,0,0,68,both
1725,Cobra_Pose_or_Bhujangasana_,2_256.jpg,4,14,10,both
8007,Sitting pose 1 (normal),3_0_409.jpg,1,4,57,both
13469,Child_Pose_or_Balasana_,217.jpg,4,14,9,both
4417,Gate_Pose_or_Parighasana_,226.jpg,0,2,29,both
3231,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_449.jpg,0,2,21,both
5038,Happy_Baby_Pose_or_Ananda_Balasana_,139.jpg,4,13,33,both
8320,Split pose,2_3.jpg,1,6,58,both
15001,Warrior_II_Pose_or_Virabhadrasana_II_,558.jpg,0,3,74,both
14070,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_142.jpg,1,7,34,both
13159,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,462.jpg,0,1,77,both
7585,Side_Plank_Pose_or_Vasisthasana_,455.jpg,4,15,56,both
3627,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_0_63.jpg,0,2,22,both
10172,Virasana_or_Vajrasana,1_159.jpg,1,5,72,both
502,Bow_Pose_or_Dhanurasana_,0_291.jpg,5,19,4,both
2856,Eagle_Pose_or_Garudasana_,105.jpg,0,0,18,both
10574,Warrior_II_Pose_or_Virabhadrasana_II_,0_8.jpg,0,3,74,both
5612,Locust_Pose_or_Salabhasana_,0_443.jpg,4,14,38,both
10290,Virasana_or_Vajrasana,1_74.jpg,1,5,72,both
7138,Seated_Forward_Bend_pose_or_Paschimottanasana_,0_387.jpg,1,7,52,both
4135,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,0_139.jpg,4,16,26,both
8758,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,30.jpg,0,3,62,both
100,Boat_Pose_or_Paripurna_Navasana_,389.jpg,5,19,2,both
3206,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_122.jpg,0,2,21,both
8269,Split pose,2_150.jpg,1,6,58,both
9186,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_570.jpg,3,11,64,both
11429,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,72.jpg,5,17,5,both
7310,Shoulder-Pressing_Pose_or_Bhujapidasana_,77.jpg,2,9,53,both
12839,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_254.jpg,3,11,64,both
127,Boat_Pose_or_Paripurna_Navasana_,0_479.jpg,5,19,2,both
8360,Staff_Pose_or_Dandasana_,46.jpg,1,4,59,both
11985,Fish_Pose_or_Matsyasana_,73.jpg,4,13,25,both
7559,Side_Plank_Pose_or_Vasisthasana_,491.jpg,4,15,56,both
7246,Seated_Forward_Bend_pose_or_Paschimottanasana_,263.jpg,1,7,52,both
1676,Cobra_Pose_or_Bhujangasana_,2_169.jpg,4,14,10,both
10013,Upward_Plank_Pose_or_Purvottanasana_,0_401.jpg,5,17,71,both
2266,Cow_Face_Pose_or_Gomukhasana_,0_320.jpg,1,5,13,both
3829,Firefly_Pose_or_Tittibhasana_,291.jpg,2,9,24,both
3249,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_0_178.jpg,0,2,21,both
2247,Cow_Face_Pose_or_Gomukhasana_,415.jpg,1,5,13,both
11812,Eight-Angle_Pose_or_Astavakrasana_,339.jpg,2,10,19,both
5493,Locust_Pose_or_Salabhasana_,260.jpg,4,14,38,both
9723,Tree_Pose_or_Vrksasana_,53.jpg,0,0,68,both
4532,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_428.jpg,1,5,30,both
3368,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_440.jpg,0,2,22,both
10640,Warrior_I_Pose_or_Virabhadrasana_I_,1_485.jpg,0,2,75,both
8087,Sitting pose 1 (normal),1_123.jpg,1,4,57,both
3267,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_249.jpg,0,2,21,both
3221,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_222.jpg,0,2,21,both
10949,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,651.jpg,0,1,77,both
10245,Virasana_or_Vajrasana,1_106.jpg,1,5,72,both
7029,Scorpion_pose_or_vrischikasana,1_363.jpg,3,12,51,both
3571,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_83.jpg,0,2,22,both
209,Boat_Pose_or_Paripurna_Navasana_,250.jpg,5,19,2,both
15148,Yogic_sleep_pose,1_70.jpg,4,13,80,both
10604,Warrior_II_Pose_or_Virabhadrasana_II_,54.jpg,0,3,74,both
4550,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_45.jpg,1,5,30,both
12557,Shoulder-Pressing_Pose_or_Bhujapidasana_,86.jpg,2,9,53,both
7264,Shoulder-Pressing_Pose_or_Bhujapidasana_,142.jpg,2,9,53,both
11550,Child_Pose_or_Balasana_,208.jpg,4,14,9,both
15028,Warrior_I_Pose_or_Virabhadrasana_I_,1_710.jpg,0,2,75,both
13423,Chair_Pose_or_Utkatasana_,164.jpg,0,0,8,both
14459,Shoulder-Pressing_Pose_or_Bhujapidasana_,96.jpg,2,9,53,both
7922,Sitting pose 1 (normal),3_0_242.jpg,1,4,57,both
10609,Warrior_II_Pose_or_Virabhadrasana_II_,0_537.jpg,0,3,74,both
10322,Virasana_or_Vajrasana,2_0_86.jpg,1,5,72,both
14365,Scale_Pose_or_Tolasana_,1_4.jpg,2,9,50,both
6778,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_245.jpg,1,7,49,both
8411,Standing_Forward_Bend_pose_or_Uttanasana_,2_0_250.jpg,0,1,60,both
14159,Lord_of_the_Dance_Pose_or_Natarajasana_,505.jpg,0,3,39,both
8623,Standing_Forward_Bend_pose_or_Uttanasana_,2_0_452.jpg,0,1,60,both
13278,Boat_Pose_or_Paripurna_Navasana_,585.jpg,5,19,2,both
933,Camel_Pose_or_Ustrasana_,79.jpg,5,17,6,both
12159,Happy_Baby_Pose_or_Ananda_Balasana_,39.jpg,4,13,33,both
8701,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_0_12.jpg,0,3,61,both
3959,Fish_Pose_or_Matsyasana_,199.jpg,4,13,25,both
13841,Firefly_Pose_or_Tittibhasana_,105.jpg,2,9,24,both
8475,Standing_Forward_Bend_pose_or_Uttanasana_,1_50.jpg,0,1,60,both
7006,Scorpion_pose_or_vrischikasana,1_187.jpg,3,12,51,both
405,Bound_Angle_Pose_or_Baddha_Konasana_,1_367.jpg,1,4,3,both
4792,Half_Moon_Pose_or_Ardha_Chandrasana_,269.jpg,0,2,31,both
5842,Lord_of_the_Dance_Pose_or_Natarajasana_,78.jpg,0,3,39,both
11057,Wild_Thing_pose_or_Camatkarasana_,282.jpg,5,17,78,both
14503,Side_Plank_Pose_or_Vasisthasana_,430.jpg,4,15,56,both
2273,Cow_Face_Pose_or_Gomukhasana_,400.jpg,1,5,13,both
5744,Lord_of_the_Dance_Pose_or_Natarajasana_,330.jpg,0,3,39,both
918,Camel_Pose_or_Ustrasana_,0_384.jpg,5,17,6,both
1843,Cobra_Pose_or_Bhujangasana_,1_145.jpg,4,14,10,both
9869,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,274.jpg,5,17,69,both
11731,Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,295.jpg,0,1,16,both
10107,Upward_Plank_Pose_or_Purvottanasana_,34.jpg,5,17,71,both
7882,Sitting pose 1 (normal),1_120.jpg,1,4,57,both
9220,Supta_Baddha_Konasana_,2_127.jpg,4,13,65,both
15118,Wild_Thing_pose_or_Camatkarasana_,30.jpg,5,17,78,both
8386,Staff_Pose_or_Dandasana_,0_213.jpg,1,4,59,both
9589,Tree_Pose_or_Vrksasana_,306.jpg,0,0,68,both
13963,Gate_Pose_or_Parighasana_,30.jpg,0,2,29,both
4071,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,333.jpg,4,16,26,both
15151,viparita_virabhadrasana_or_reverse_warrior_pose,201.jpg,0,2,81,both
14136,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,359.jpg,3,11,37,both
13552,Corpse_Pose_or_Savasana_,359.jpg,4,13,12,both
8768,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,75.jpg,0,3,62,both
7046,Seated_Forward_Bend_pose_or_Paschimottanasana_,331.jpg,1,7,52,both
7220,Seated_Forward_Bend_pose_or_Paschimottanasana_,706.jpg,1,7,52,both
601,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,323.jpg,5,17,5,both
9329,Supta_Baddha_Konasana_,2_349.jpg,4,13,65,both
13237,Akarna_Dhanurasana,20.jpg,1,8,0,both
11545,Child_Pose_or_Balasana_,179.jpg,4,14,9,both
1482,Child_Pose_or_Balasana_,252.jpg,4,14,9,both
15132,Wind_Relieving_pose_or_Pawanmuktasana,56.jpg,4,13,79,both
11955,Firefly_Pose_or_Tittibhasana_,279.jpg,2,9,24,both
9008,Supported_Headstand_pose_or_Salamba_Sirsasana_,112.jpg,3,11,63,both
12395,Plow_Pose_or_Halasana_,450.jpg,3,12,45,both
2812,Eagle_Pose_or_Garudasana_,537.jpg,0,0,18,both
8148,Split pose,2_0_329.jpg,1,6,58,both
3881,Firefly_Pose_or_Tittibhasana_,0_362.jpg,2,9,24,both
10775,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_83.jpg,1,6,76,both
5320,Intense_Side_Stretch_Pose_or_Parsvottanasana_,574.jpg,0,1,36,both
4231,Frog_Pose_or_Bhekasana,1_14.jpg,4,14,27,both
7269,Shoulder-Pressing_Pose_or_Bhujapidasana_,193.jpg,2,9,53,both
6521,Rajakapotasana,336.jpg,1,8,47,both
8792,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,447.jpg,0,3,62,both
13986,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_468.jpg,1,5,30,both
14612,Split pose,2_385.jpg,1,6,58,both
12678,Split pose,3_60.jpg,1,6,58,both
10232,Virasana_or_Vajrasana,2_208.jpg,1,5,72,both
7167,Seated_Forward_Bend_pose_or_Paschimottanasana_,287.jpg,1,7,52,both
2196,Cow_Face_Pose_or_Gomukhasana_,388.jpg,1,5,13,both
3906,Fish_Pose_or_Matsyasana_,85.jpg,4,13,25,both
9535,Tortoise_Pose,2_494.jpg,1,7,67,both
10994,Wild_Thing_pose_or_Camatkarasana_,44.jpg,5,17,78,both
13683,Eagle_Pose_or_Garudasana_,475.jpg,0,0,18,both
11337,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,126.jpg,1,5,1,both
7451,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_0_49.jpg,2,10,55,both
1821,Cobra_Pose_or_Bhujangasana_,1_236.jpg,4,14,10,both
1915,Cockerel_Pose,4_526.jpg,2,9,11,both
3886,Fish_Pose_or_Matsyasana_,474.jpg,4,13,25,both
7383,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_379.jpg,2,10,55,both
1504,Child_Pose_or_Balasana_,421.jpg,4,14,9,both
3672,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_371.jpg,3,11,23,both
1385,Child_Pose_or_Balasana_,17.jpg,4,14,9,both
5050,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_9.jpg,1,7,34,both
11606,Cobra_Pose_or_Bhujangasana_,2_183.jpg,4,14,10,both
14736,Supported_Headstand_pose_or_Salamba_Sirsasana_,271.jpg,3,11,63,both
12503,Scorpion_pose_or_vrischikasana,1_192.jpg,3,12,51,both
12368,Plow_Pose_or_Halasana_,203.jpg,3,12,45,both
11791,Eagle_Pose_or_Garudasana_,272.jpg,0,0,18,both
10345,Warrior_III_Pose_or_Virabhadrasana_III_,407.jpg,0,3,73,both
4906,Handstand_pose_or_Adho_Mukha_Vrksasana_,303.jpg,3,11,32,both
10757,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_142.jpg,1,6,76,both
2438,Crane_(Crow)_Pose_or_Bakasana_,2_406.jpg,2,9,14,both
7704,Sitting pose 1 (normal),1_432.jpg,1,4,57,both
10608,Warrior_II_Pose_or_Virabhadrasana_II_,0_344.jpg,0,3,74,both
13881,Fish_Pose_or_Matsyasana_,366.jpg,4,13,25,both
14270,Plow_Pose_or_Halasana_,526.jpg,3,12,45,both
58,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,12.jpg,1,5,1,both
13988,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_47.jpg,1,5,30,both
11566,Cobra_Pose_or_Bhujangasana_,2_141.jpg,4,14,10,both
8456,Standing_Forward_Bend_pose_or_Uttanasana_,1_281.jpg,0,1,60,both
8410,Standing_Forward_Bend_pose_or_Uttanasana_,1_660.jpg,0,1,60,both
8123,Sitting pose 1 (normal),3_0_328.jpg,1,4,57,both
7863,Sitting pose 1 (normal),1_464.jpg,1,4,57,both
14432,Seated_Forward_Bend_pose_or_Paschimottanasana_,334.jpg,1,7,52,both
15061,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,3_81.jpg,1,6,76,both
1842,Cobra_Pose_or_Bhujangasana_,3_171.jpg,4,14,10,both
8181,Split pose,3_174.jpg,1,6,58,both
5599,Locust_Pose_or_Salabhasana_,10.jpg,4,14,38,both
1073,Cat_Cow_Pose_or_Marjaryasana_,2_513.jpg,5,18,7,both
5549,Locust_Pose_or_Salabhasana_,0_370.jpg,4,14,38,both
10359,Warrior_III_Pose_or_Virabhadrasana_III_,0_30.jpg,0,3,73,both
13173,Wild_Thing_pose_or_Camatkarasana_,389.jpg,5,17,78,both
3416,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_0_85.jpg,0,2,22,both
1438,Child_Pose_or_Balasana_,250.jpg,4,14,9,both
6518,Rajakapotasana,348.jpg,1,8,47,both
1381,Child_Pose_or_Balasana_,247.jpg,4,14,9,both
9873,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,24.jpg,5,17,69,both
9963,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,104.jpg,5,17,70,both
5361,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,378.jpg,3,11,37,both
10510,Warrior_II_Pose_or_Virabhadrasana_II_,276.jpg,0,3,74,both
14280,Plow_Pose_or_Halasana_,29.jpg,3,12,45,both
6102,Peacock_Pose_or_Mayurasana_,250.jpg,4,16,42,both
7653,Side_Plank_Pose_or_Vasisthasana_,552.jpg,4,15,56,both
13650,Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,13.jpg,0,1,16,both
9179,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_70.jpg,3,11,64,both
8081,Sitting pose 1 (normal),1_442.jpg,1,4,57,both
1824,Cobra_Pose_or_Bhujangasana_,1_446.jpg,4,14,10,both
4060,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,470.jpg,4,16,26,both
6416,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_137.jpg,2,10,46,both
13692,Eight-Angle_Pose_or_Astavakrasana_,337.jpg,2,10,19,both
14238,Peacock_Pose_or_Mayurasana_,368.jpg,4,16,42,both
11764,Eagle_Pose_or_Garudasana_,420.jpg,0,0,18,both
50,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,71.jpg,1,5,1,both
8197,Split pose,2_0_162.jpg,1,6,58,both
10850,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,612.jpg,0,1,77,both
4926,Handstand_pose_or_Adho_Mukha_Vrksasana_,110.jpg,3,11,32,both
6616,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,92.jpg,4,13,48,both
8636,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_216.jpg,0,3,61,both
13621,Crane_(Crow)_Pose_or_Bakasana_,1_19.jpg,2,9,14,both
12631,Sitting pose 1 (normal),1_407.jpg,1,4,57,both
12810,Supported_Headstand_pose_or_Salamba_Sirsasana_,370.jpg,3,11,63,both
4193,Frog_Pose_or_Bhekasana,1_5.jpg,4,14,27,both
3839,Firefly_Pose_or_Tittibhasana_,140.jpg,2,9,24,both
7957,Sitting pose 1 (normal),1_253.jpg,1,4,57,both
13857,Firefly_Pose_or_Tittibhasana_,319.jpg,2,9,24,both
8366,Staff_Pose_or_Dandasana_,464.jpg,1,4,59,both
4783,Half_Moon_Pose_or_Ardha_Chandrasana_,0_589.jpg,0,2,31,both
2231,Cow_Face_Pose_or_Gomukhasana_,165.jpg,1,5,13,both
4544,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_155.jpg,1,5,30,both
48,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,30.jpg,1,5,1,both
12608,Side_Plank_Pose_or_Vasisthasana_,223.jpg,4,15,56,both
961,Cat_Cow_Pose_or_Marjaryasana_,1_0_361.jpg,5,18,7,both
10878,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,230.jpg,0,1,77,both
13666,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,261.jpg,0,1,17,both
2986,Eight-Angle_Pose_or_Astavakrasana_,274.jpg,2,10,19,both
9778,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,179.jpg,5,17,69,both
3299,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_0_133.jpg,0,2,21,both
12605,Side_Plank_Pose_or_Vasisthasana_,500.jpg,4,15,56,both
9705,Tree_Pose_or_Vrksasana_,465.jpg,0,0,68,both
3071,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_4.jpg,0,2,21,both
8826,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,0_128.jpg,0,3,62,both
11802,Eight-Angle_Pose_or_Astavakrasana_,434.jpg,2,10,19,both
3040,Extended_Puppy_Pose_or_Uttana_Shishosana_,54.jpg,4,14,20,both
7041,Seated_Forward_Bend_pose_or_Paschimottanasana_,424.jpg,1,7,52,both
6147,Pigeon_Pose_or_Kapotasana_,0_47.jpg,5,17,43,both
8593,Standing_Forward_Bend_pose_or_Uttanasana_,1_0_472.jpg,0,1,60,both
8058,Sitting pose 1 (normal),3_224.jpg,1,4,57,both
11168,Wind_Relieving_pose_or_Pawanmuktasana,332.jpg,4,13,79,both
1703,Cobra_Pose_or_Bhujangasana_,1_432.jpg,4,14,10,both
13138,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,549.jpg,0,1,77,both
13953,Garland_Pose_or_Malasana_,493.jpg,1,4,28,both
5583,Locust_Pose_or_Salabhasana_,73.jpg,4,14,38,both
1765,Cobra_Pose_or_Bhujangasana_,3_535.jpg,4,14,10,both
6585,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,333.jpg,4,13,48,both
2588,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,626.jpg,0,1,17,both
2894,Eagle_Pose_or_Garudasana_,0_37.jpg,0,0,18,both
7930,Sitting pose 1 (normal),1_416.jpg,1,4,57,both
1226,Chair_Pose_or_Utkatasana_,367.jpg,0,0,8,both
1175,Chair_Pose_or_Utkatasana_,319.jpg,0,0,8,both
10267,Virasana_or_Vajrasana,2_54.jpg,1,5,72,both
6399,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_66.jpg,2,10,46,both
3661,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_358.jpg,3,11,23,both
5606,Locust_Pose_or_Salabhasana_,0_263.jpg,4,14,38,both
3763,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_0_114.jpg,3,11,23,both
14456,Shoulder-Pressing_Pose_or_Bhujapidasana_,33.jpg,2,9,53,both
14948,Virasana_or_Vajrasana,2_27.jpg,1,5,72,both
