,YogaPoses,ImageNumbers,label of class_6,label of class_20,label of class_82,_merge
2619,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,0_269.jpg,0,1,17,both
7886,Sitting pose 1 (normal),3_0_217.jpg,1,4,57,both
12369,Plow_Pose_or_Halasana_,426.jpg,3,12,45,both
6679,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_647.jpg,1,7,49,both
4062,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,233.jpg,4,16,26,both
4266,Frog_Pose_or_Bhekasana,1_274.jpg,4,14,27,both
7803,Sitting pose 1 (normal),1_594.jpg,1,4,57,both
351,Bound_Angle_Pose_or_Baddha_Konasana_,1_434.jpg,1,4,3,both
778,Camel_Pose_or_Ustrasana_,566.jpg,5,17,6,both
4493,Gate_Pose_or_Parighasana_,0_17.jpg,0,2,29,both
6945,Scorpion_pose_or_vrischikasana,1_0_47.jpg,3,12,51,both
6786,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_0_46.jpg,1,7,49,both
4666,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_0_307.jpg,1,5,30,both
8552,Standing_Forward_Bend_pose_or_Uttanasana_,1_238.jpg,0,1,60,both
14537,Sitting pose 1 (normal),2_429.jpg,1,4,57,both
10800,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_623.jpg,1,6,76,both
4623,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_172.jpg,1,5,30,both
13732,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_428.jpg,0,2,21,both
3578,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_333.jpg,0,2,22,both
10121,Upward_Plank_Pose_or_Purvottanasana_,0_368.jpg,5,17,71,both
1046,Cat_Cow_Pose_or_Marjaryasana_,1_498.jpg,5,18,7,both
587,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,0_247.jpg,5,17,5,both
2338,Crane_(Crow)_Pose_or_Bakasana_,1_387.jpg,2,9,14,both
6900,Scorpion_pose_or_vrischikasana,1_71.jpg,3,12,51,both
1513,Child_Pose_or_Balasana_,308.jpg,4,14,9,both
117,Boat_Pose_or_Paripurna_Navasana_,0_628.jpg,5,19,2,both
626,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,0_146.jpg,5,17,5,both
14441,Seated_Forward_Bend_pose_or_Paschimottanasana_,180.jpg,1,7,52,both
13077,Warrior_II_Pose_or_Virabhadrasana_II_,544.jpg,0,3,74,both
7312,Shoulder-Pressing_Pose_or_Bhujapidasana_,319.jpg,2,9,53,both
7318,Shoulder-Pressing_Pose_or_Bhujapidasana_,18.jpg,2,9,53,both
13581,Cow_Face_Pose_or_Gomukhasana_,288.jpg,1,5,13,both
15094,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,687.jpg,0,1,77,both
12644,Sitting pose 1 (normal),1_210.jpg,1,4,57,both
15039,Warrior_I_Pose_or_Virabhadrasana_I_,2_405.jpg,0,2,75,both
7983,Sitting pose 1 (normal),1_528.jpg,1,4,57,both
11030,Wild_Thing_pose_or_Camatkarasana_,175.jpg,5,17,78,both
12240,Locust_Pose_or_Salabhasana_,491.jpg,4,14,38,both
8783,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,0_25.jpg,0,3,62,both
11863,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_125.jpg,0,2,21,both
14714,Supported_Headstand_pose_or_Salamba_Sirsasana_,85.jpg,3,11,63,both
3347,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_0_182.jpg,0,2,22,both
13006,Upward_Plank_Pose_or_Purvottanasana_,218.jpg,5,17,71,both
11830,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_127.jpg,0,2,21,both
4023,Fish_Pose_or_Matsyasana_,74.jpg,4,13,25,both
11901,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_3.jpg,0,2,22,both
10523,Warrior_II_Pose_or_Virabhadrasana_II_,155.jpg,0,3,74,both
9770,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,518.jpg,5,17,69,both
5953,Low_Lunge_pose_or_Anjaneyasana_,577.jpg,0,2,40,both
12706,Staff_Pose_or_Dandasana_,124.jpg,1,4,59,both
6599,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,0_238.jpg,4,13,48,both
12480,Scale_Pose_or_Tolasana_,1_150.jpg,2,9,50,both
4967,Handstand_pose_or_Adho_Mukha_Vrksasana_,57.jpg,3,11,32,both
9799,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,128.jpg,5,17,69,both
5055,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_155.jpg,1,7,34,both
13154,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,632.jpg,0,1,77,both
6501,Rajakapotasana,0_604.jpg,1,8,47,both
9604,Tree_Pose_or_Vrksasana_,139.jpg,0,0,68,both
8286,Split pose,3_105.jpg,1,6,58,both
11792,Eagle_Pose_or_Garudasana_,97.jpg,0,0,18,both
12131,Half_Moon_Pose_or_Ardha_Chandrasana_,646.jpg,0,2,31,both
11761,Eagle_Pose_or_Garudasana_,142.jpg,0,0,18,both
5962,Low_Lunge_pose_or_Anjaneyasana_,62.jpg,0,2,40,both
1856,Cockerel_Pose,2_4.jpg,2,9,11,both
6485,Rajakapotasana,579.jpg,1,8,47,both
1746,Cobra_Pose_or_Bhujangasana_,1_240.jpg,4,14,10,both
2935,Eight-Angle_Pose_or_Astavakrasana_,0_10.jpg,2,10,19,both
3694,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_180.jpg,3,11,23,both
12793,Supported_Headstand_pose_or_Salamba_Sirsasana_,56.jpg,3,11,63,both
14812,Supta_Virasana_Vajrasana,4_195.jpg,4,13,66,both
13089,Warrior_II_Pose_or_Virabhadrasana_II_,31.jpg,0,3,74,both
8534,Standing_Forward_Bend_pose_or_Uttanasana_,1_34.jpg,0,1,60,both
3163,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_284.jpg,0,2,21,both
6126,Pigeon_Pose_or_Kapotasana_,211.jpg,5,17,43,both
11591,Cobra_Pose_or_Bhujangasana_,1_419.jpg,4,14,10,both
10360,Warrior_III_Pose_or_Virabhadrasana_III_,415.jpg,0,3,73,both
3511,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_316.jpg,0,2,22,both
7880,Sitting pose 1 (normal),1_351.jpg,1,4,57,both
875,Camel_Pose_or_Ustrasana_,50.jpg,5,17,6,both
12219,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,414.jpg,3,11,37,both
9853,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,0_264.jpg,5,17,69,both
14430,Seated_Forward_Bend_pose_or_Paschimottanasana_,246.jpg,1,7,52,both
1866,Cockerel_Pose,4_306.jpg,2,9,11,both
2423,Crane_(Crow)_Pose_or_Bakasana_,1_298.jpg,2,9,14,both
14495,Side_Plank_Pose_or_Vasisthasana_,518.jpg,4,15,56,both
7789,Sitting pose 1 (normal),3_148.jpg,1,4,57,both
8913,Supported_Headstand_pose_or_Salamba_Sirsasana_,634.jpg,3,11,63,both
2250,Cow_Face_Pose_or_Gomukhasana_,192.jpg,1,5,13,both
5411,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,0_163.jpg,3,11,37,both
6611,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,535.jpg,4,13,48,both
8928,Supported_Headstand_pose_or_Salamba_Sirsasana_,435.jpg,3,11,63,both
9742,Tree_Pose_or_Vrksasana_,0_269.jpg,0,0,68,both
2433,Crane_(Crow)_Pose_or_Bakasana_,1_133.jpg,2,9,14,both
3857,Firefly_Pose_or_Tittibhasana_,86.jpg,2,9,24,both
442,Bow_Pose_or_Dhanurasana_,369.jpg,5,19,4,both
7322,Shoulder-Pressing_Pose_or_Bhujapidasana_,0_19.jpg,2,9,53,both
2415,Crane_(Crow)_Pose_or_Bakasana_,1_327.jpg,2,9,14,both
5813,Lord_of_the_Dance_Pose_or_Natarajasana_,409.jpg,0,3,39,both
4451,Gate_Pose_or_Parighasana_,557.jpg,0,2,29,both
11647,Corpse_Pose_or_Savasana_,6.jpg,4,13,12,both
7343,Side-Reclining_Leg_Lift_pose_or_Anantasana_,183.jpg,4,15,54,both
207,Boat_Pose_or_Paripurna_Navasana_,555.jpg,5,19,2,both
5099,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_342.jpg,1,7,34,both
5843,Lord_of_the_Dance_Pose_or_Natarajasana_,386.jpg,0,3,39,both
9766,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,0_75.jpg,5,17,69,both
13756,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_575.jpg,0,2,21,both
2509,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana_,31.jpg,4,16,15,both
4707,Half_Moon_Pose_or_Ardha_Chandrasana_,117.jpg,0,2,31,both
2285,Cow_Face_Pose_or_Gomukhasana_,219.jpg,1,5,13,both
8030,Sitting pose 1 (normal),1_419.jpg,1,4,57,both
5109,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_0_215.jpg,1,7,34,both
5669,Lord_of_the_Dance_Pose_or_Natarajasana_,122.jpg,0,3,39,both
8919,Supported_Headstand_pose_or_Salamba_Sirsasana_,262.jpg,3,11,63,both
3384,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_245.jpg,0,2,22,both
12947,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,600.jpg,5,17,69,both
8671,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_40.jpg,0,3,61,both
4909,Handstand_pose_or_Adho_Mukha_Vrksasana_,319.jpg,3,11,32,both
9720,Tree_Pose_or_Vrksasana_,535.jpg,0,0,68,both
13497,Cobra_Pose_or_Bhujangasana_,3_474.jpg,4,14,10,both
10091,Upward_Plank_Pose_or_Purvottanasana_,0_465.jpg,5,17,71,both
12141,Handstand_pose_or_Adho_Mukha_Vrksasana_,207.jpg,3,11,32,both
7874,Sitting pose 1 (normal),3_0_93.jpg,1,4,57,both
9885,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,355.jpg,5,17,69,both
7266,Shoulder-Pressing_Pose_or_Bhujapidasana_,180.jpg,2,9,53,both
10521,Warrior_II_Pose_or_Virabhadrasana_II_,0_341.jpg,0,3,74,both
5995,Low_Lunge_pose_or_Anjaneyasana_,217.jpg,0,2,40,both
12311,Low_Lunge_pose_or_Anjaneyasana_,512.jpg,0,2,40,both
13728,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_576.jpg,0,2,21,both
2639,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,0_571.jpg,0,1,17,both
971,Cat_Cow_Pose_or_Marjaryasana_,2_318.jpg,5,18,7,both
135,Boat_Pose_or_Paripurna_Navasana_,0_338.jpg,5,19,2,both
622,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,77.jpg,5,17,5,both
3125,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_269.jpg,0,2,21,both
6294,Plow_Pose_or_Halasana_,384.jpg,3,12,45,both
8062,Sitting pose 1 (normal),2_4.jpg,1,4,57,both
14947,Virasana_or_Vajrasana,2_261.jpg,1,5,72,both
5430,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,527.jpg,3,11,37,both
5522,Locust_Pose_or_Salabhasana_,404.jpg,4,14,38,both
3027,Extended_Puppy_Pose_or_Uttana_Shishosana_,280.jpg,4,14,20,both
3005,Eight-Angle_Pose_or_Astavakrasana_,2.jpg,2,10,19,both
4788,Half_Moon_Pose_or_Ardha_Chandrasana_,76.jpg,0,2,31,both
10975,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,470.jpg,0,1,77,both
11738,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,161.jpg,0,1,17,both
9639,Tree_Pose_or_Vrksasana_,345.jpg,0,0,68,both
257,Boat_Pose_or_Paripurna_Navasana_,535.jpg,5,19,2,both
1356,Chair_Pose_or_Utkatasana_,0_406.jpg,0,0,8,both
1950,Cockerel_Pose,2_0_85.jpg,2,9,11,both
5708,Lord_of_the_Dance_Pose_or_Natarajasana_,0_451.jpg,0,3,39,both
10807,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,1_292.jpg,1,6,76,both
4457,Gate_Pose_or_Parighasana_,296.jpg,0,2,29,both
11169,Wind_Relieving_pose_or_Pawanmuktasana,23.jpg,4,13,79,both
3254,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,2_552.jpg,0,2,21,both
12717,Standing_Forward_Bend_pose_or_Uttanasana_,1_609.jpg,0,1,60,both
11252,viparita_virabhadrasana_or_reverse_warrior_pose,371.jpg,0,2,81,both
13239,Akarna_Dhanurasana,74.jpg,1,8,0,both
12991,Upward_Plank_Pose_or_Purvottanasana_,203.jpg,5,17,71,both
451,Bow_Pose_or_Dhanurasana_,604.jpg,5,19,4,both
12256,Lord_of_the_Dance_Pose_or_Natarajasana_,416.jpg,0,3,39,both
5385,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,0_211.jpg,3,11,37,both
8436,Standing_Forward_Bend_pose_or_Uttanasana_,1_655.jpg,0,1,60,both
5310,Intense_Side_Stretch_Pose_or_Parsvottanasana_,187.jpg,0,1,36,both
6937,Scorpion_pose_or_vrischikasana,1_198.jpg,3,12,51,both
6637,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,321.jpg,4,13,48,both
5298,Intense_Side_Stretch_Pose_or_Parsvottanasana_,0_193.jpg,0,1,36,both
6398,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_55.jpg,2,10,46,both
12885,Supta_Virasana_Vajrasana,4_75.jpg,4,13,66,both
10326,Virasana_or_Vajrasana,1_0_36.jpg,1,5,72,both
678,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,41.jpg,5,17,5,both
4917,Handstand_pose_or_Adho_Mukha_Vrksasana_,99.jpg,3,11,32,both
429,Bound_Angle_Pose_or_Baddha_Konasana_,1_0_16.jpg,1,4,3,both
5002,Happy_Baby_Pose_or_Ananda_Balasana_,204.jpg,4,13,33,both
14632,Standing_Forward_Bend_pose_or_Uttanasana_,1_497.jpg,0,1,60,both
1004,Cat_Cow_Pose_or_Marjaryasana_,1_447.jpg,5,18,7,both
5274,Intense_Side_Stretch_Pose_or_Parsvottanasana_,227.jpg,0,1,36,both
3228,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_112.jpg,0,2,21,both
6999,Scorpion_pose_or_vrischikasana,1_0_383.jpg,3,12,51,both
1635,Cobra_Pose_or_Bhujangasana_,3_323.jpg,4,14,10,both
12354,Pigeon_Pose_or_Kapotasana_,133.jpg,5,17,43,both
924,Camel_Pose_or_Ustrasana_,349.jpg,5,17,6,both
11646,Corpse_Pose_or_Savasana_,582.jpg,4,13,12,both
12761,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_90.jpg,0,3,61,both
5363,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,550.jpg,3,11,37,both
11998,Fish_Pose_or_Matsyasana_,528.jpg,4,13,25,both
6681,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_73.jpg,1,7,49,both
10890,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,0_269.jpg,0,1,77,both
11308,viparita_virabhadrasana_or_reverse_warrior_pose,555.jpg,0,2,81,both
4951,Handstand_pose_or_Adho_Mukha_Vrksasana_,359.jpg,3,11,32,both
3444,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_0_294.jpg,0,2,22,both
3947,Fish_Pose_or_Matsyasana_,236.jpg,4,13,25,both
14828,Tortoise_Pose,2_189.jpg,1,7,67,both
2981,Eight-Angle_Pose_or_Astavakrasana_,193.jpg,2,10,19,both
11167,Wind_Relieving_pose_or_Pawanmuktasana,257.jpg,4,13,79,both
8304,Split pose,2_332.jpg,1,6,58,both
10413,Warrior_III_Pose_or_Virabhadrasana_III_,120.jpg,0,3,73,both
8567,Standing_Forward_Bend_pose_or_Uttanasana_,2_0_196.jpg,0,1,60,both
8478,Standing_Forward_Bend_pose_or_Uttanasana_,1_529.jpg,0,1,60,both
14449,Shoulder-Pressing_Pose_or_Bhujapidasana_,29.jpg,2,9,53,both
12231,Locust_Pose_or_Salabhasana_,330.jpg,4,14,38,both
10742,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,1_521.jpg,1,6,76,both
8355,Staff_Pose_or_Dandasana_,271.jpg,1,4,59,both
13856,Firefly_Pose_or_Tittibhasana_,5.jpg,2,9,24,both
1670,Cobra_Pose_or_Bhujangasana_,3_531.jpg,4,14,10,both
3419,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_431.jpg,0,2,22,both
13545,Cockerel_Pose,2_9.jpg,2,9,11,both
3978,Fish_Pose_or_Matsyasana_,456.jpg,4,13,25,both
5541,Locust_Pose_or_Salabhasana_,251.jpg,4,14,38,both
2217,Cow_Face_Pose_or_Gomukhasana_,162.jpg,1,5,13,both
4147,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,23.jpg,4,16,26,both
12549,Shoulder-Pressing_Pose_or_Bhujapidasana_,237.jpg,2,9,53,both
4427,Gate_Pose_or_Parighasana_,0_114.jpg,0,2,29,both
9798,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,226.jpg,5,17,69,both
1330,Chair_Pose_or_Utkatasana_,399.jpg,0,0,8,both
907,Camel_Pose_or_Ustrasana_,330.jpg,5,17,6,both
14603,Split pose,2_514.jpg,1,6,58,both
13256,Boat_Pose_or_Paripurna_Navasana_,404.jpg,5,19,2,both
13606,Crane_(Crow)_Pose_or_Bakasana_,1_465.jpg,2,9,14,both
8918,Supported_Headstand_pose_or_Salamba_Sirsasana_,625.jpg,3,11,63,both
9932,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,35.jpg,5,17,69,both
8775,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,0_502.jpg,0,3,62,both
11732,Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,8.jpg,0,1,16,both
13999,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_461.jpg,1,5,30,both
13398,Cat_Cow_Pose_or_Marjaryasana_,2_160.jpg,5,18,7,both
10060,Upward_Plank_Pose_or_Purvottanasana_,53.jpg,5,17,71,both
13174,Wild_Thing_pose_or_Camatkarasana_,379.jpg,5,17,78,both
13103,Warrior_I_Pose_or_Virabhadrasana_I_,1_49.jpg,0,2,75,both
8484,Standing_Forward_Bend_pose_or_Uttanasana_,2_0_108.jpg,0,1,60,both
14402,Scorpion_pose_or_vrischikasana,1_234.jpg,3,12,51,both
13709,Eight-Angle_Pose_or_Astavakrasana_,319.jpg,2,10,19,both
8464,Standing_Forward_Bend_pose_or_Uttanasana_,1_165.jpg,0,1,60,both
3891,Fish_Pose_or_Matsyasana_,125.jpg,4,13,25,both
3079,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_2.jpg,0,2,21,both
10793,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,1_33.jpg,1,6,76,both
829,Camel_Pose_or_Ustrasana_,604.jpg,5,17,6,both
2862,Eagle_Pose_or_Garudasana_,177.jpg,0,0,18,both
8718,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_0_200.jpg,0,3,61,both
14027,Half_Moon_Pose_or_Ardha_Chandrasana_,355.jpg,0,2,31,both
5136,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_17.jpg,1,7,34,both
13586,Cow_Face_Pose_or_Gomukhasana_,222.jpg,1,5,13,both
11773,Eagle_Pose_or_Garudasana_,305.jpg,0,0,18,both
8711,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_32.jpg,0,3,61,both
9444,Supta_Virasana_Vajrasana,3_245.jpg,4,13,66,both
1104,Cat_Cow_Pose_or_Marjaryasana_,1_443.jpg,5,18,7,both
12602,Side_Plank_Pose_or_Vasisthasana_,281.jpg,4,15,56,both
13549,Corpse_Pose_or_Savasana_,544.jpg,4,13,12,both
14821,Supta_Virasana_Vajrasana,4_119.jpg,4,13,66,both
3684,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,2_319.jpg,3,11,23,both
8336,Split pose,2_0_70.jpg,1,6,58,both
9335,Supta_Baddha_Konasana_,1_244.jpg,4,13,65,both
12974,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,227.jpg,5,17,70,both
10089,Upward_Plank_Pose_or_Purvottanasana_,0_80.jpg,5,17,71,both
11600,Cobra_Pose_or_Bhujangasana_,2_383.jpg,4,14,10,both
4990,Happy_Baby_Pose_or_Ananda_Balasana_,292.jpg,4,13,33,both
597,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,37.jpg,5,17,5,both
14790,Supta_Baddha_Konasana_,1_606.jpg,4,13,65,both
448,Bow_Pose_or_Dhanurasana_,260.jpg,5,19,4,both
11180,Yogic_sleep_pose,1_649.jpg,4,13,80,both
7144,Seated_Forward_Bend_pose_or_Paschimottanasana_,617.jpg,1,7,52,both
13356,Camel_Pose_or_Ustrasana_,308.jpg,5,17,6,both
1250,Chair_Pose_or_Utkatasana_,0_316.jpg,0,0,8,both
88,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,115.jpg,1,5,1,both
1954,Corpse_Pose_or_Savasana_,590.jpg,4,13,12,both
3192,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_141.jpg,0,2,21,both
14481,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_37.jpg,2,10,55,both
11513,Chair_Pose_or_Utkatasana_,75.jpg,0,0,8,both
6089,Peacock_Pose_or_Mayurasana_,0_266.jpg,4,16,42,both
7847,Sitting pose 1 (normal),2_101.jpg,1,4,57,both
7751,Sitting pose 1 (normal),1_0_80.jpg,1,4,57,both
811,Camel_Pose_or_Ustrasana_,0_601.jpg,5,17,6,both
12834,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_653.jpg,3,11,64,both
3529,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_511.jpg,0,2,22,both
10739,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_166.jpg,1,6,76,both
4182,Frog_Pose_or_Bhekasana,1_161.jpg,4,14,27,both
11269,viparita_virabhadrasana_or_reverse_warrior_pose,3.jpg,0,2,81,both
6921,Scorpion_pose_or_vrischikasana,1_0_86.jpg,3,12,51,both
14038,Handstand_pose_or_Adho_Mukha_Vrksasana_,181.jpg,3,11,32,both
9398,Supta_Virasana_Vajrasana,3_0_263.jpg,4,13,66,both
14331,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,27.jpg,4,13,48,both
957,Cat_Cow_Pose_or_Marjaryasana_,1_329.jpg,5,18,7,both
13105,Warrior_I_Pose_or_Virabhadrasana_I_,1_480.jpg,0,2,75,both
3412,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_0_259.jpg,0,2,22,both
4475,Gate_Pose_or_Parighasana_,151.jpg,0,2,29,both
9536,Tortoise_Pose,2_165.jpg,1,7,67,both
13419,Chair_Pose_or_Utkatasana_,179.jpg,0,0,8,both
13725,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_268.jpg,0,2,21,both
12859,Supta_Baddha_Konasana_,2_570.jpg,4,13,65,both
4592,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_292.jpg,1,5,30,both
2128,Cow_Face_Pose_or_Gomukhasana_,159.jpg,1,5,13,both
14207,Low_Lunge_pose_or_Anjaneyasana_,194.jpg,0,2,40,both
8412,Standing_Forward_Bend_pose_or_Uttanasana_,1_216.jpg,0,1,60,both
11404,Bow_Pose_or_Dhanurasana_,486.jpg,5,19,4,both
6306,Plow_Pose_or_Halasana_,543.jpg,3,12,45,both
1555,Cobra_Pose_or_Bhujangasana_,3_381.jpg,4,14,10,both
1975,Corpse_Pose_or_Savasana_,217.jpg,4,13,12,both
6254,Plow_Pose_or_Halasana_,414.jpg,3,12,45,both
4551,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_109.jpg,1,5,30,both
1400,Child_Pose_or_Balasana_,0_95.jpg,4,14,9,both
12914,Tree_Pose_or_Vrksasana_,333.jpg,0,0,68,both
13261,Boat_Pose_or_Paripurna_Navasana_,204.jpg,5,19,2,both
898,Camel_Pose_or_Ustrasana_,23.jpg,5,17,6,both
2445,Crane_(Crow)_Pose_or_Bakasana_,1_172.jpg,2,9,14,both
10642,Warrior_I_Pose_or_Virabhadrasana_I_,1_208.jpg,0,2,75,both
2730,Eagle_Pose_or_Garudasana_,289.jpg,0,0,18,both
10371,Warrior_III_Pose_or_Virabhadrasana_III_,0_53.jpg,0,3,73,both
11000,Wild_Thing_pose_or_Camatkarasana_,118.jpg,5,17,78,both
13937,Garland_Pose_or_Malasana_,275.jpg,1,4,28,both
9221,Supta_Baddha_Konasana_,2_420.jpg,4,13,65,both
3697,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_56.jpg,3,11,23,both
7362,Side-Reclining_Leg_Lift_pose_or_Anantasana_,29.jpg,4,15,54,both
8942,Supported_Headstand_pose_or_Salamba_Sirsasana_,493.jpg,3,11,63,both
685,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,304.jpg,5,17,5,both
8535,Standing_Forward_Bend_pose_or_Uttanasana_,2_0_25.jpg,0,1,60,both
7525,Side_Plank_Pose_or_Vasisthasana_,0_203.jpg,4,15,56,both
8429,Standing_Forward_Bend_pose_or_Uttanasana_,1_178.jpg,0,1,60,both
11520,Chair_Pose_or_Utkatasana_,462.jpg,0,0,8,both
12880,Supta_Virasana_Vajrasana,1_497.jpg,4,13,66,both
2165,Cow_Face_Pose_or_Gomukhasana_,74.jpg,1,5,13,both
297,Bound_Angle_Pose_or_Baddha_Konasana_,2_293.jpg,1,4,3,both
7425,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_220.jpg,2,10,55,both
14440,Seated_Forward_Bend_pose_or_Paschimottanasana_,470.jpg,1,7,52,both
12665,Sitting pose 1 (normal),1_500.jpg,1,4,57,both
8126,Sitting pose 1 (normal),3_0_271.jpg,1,4,57,both
5331,Intense_Side_Stretch_Pose_or_Parsvottanasana_,0_135.jpg,0,1,36,both
2907,Eight-Angle_Pose_or_Astavakrasana_,288.jpg,2,10,19,both
11200,Yogic_sleep_pose,1_17.jpg,4,13,80,both
858,Camel_Pose_or_Ustrasana_,455.jpg,5,17,6,both
1679,Cobra_Pose_or_Bhujangasana_,1_256.jpg,4,14,10,both
5315,Intense_Side_Stretch_Pose_or_Parsvottanasana_,65.jpg,0,1,36,both
12807,Supported_Headstand_pose_or_Salamba_Sirsasana_,545.jpg,3,11,63,both
4440,Gate_Pose_or_Parighasana_,362.jpg,0,2,29,both
11615,Cobra_Pose_or_Bhujangasana_,3_283.jpg,4,14,10,both
2095,Corpse_Pose_or_Savasana_,595.jpg,4,13,12,both
